Country,rating,contract,is_employed,job,city,date,comment
France,5.0,,False,Conseiller d'accueil,Paris,2017,"Managers à l'écoute des employés, bonne politique d'intégration
Évaluez votre entreprise pour afficher tous les avis

"
France,2.0,,False,Ingénieur développement et integration,Fontenay-sous-Bois ,2017,"J'ai beaucoup progressé au début maintenant je fais que des choses pas interessante
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,True,conseiller de clientèle particulier,Saint-Tropez ,2017,"Conseiller de clientèle particulier sur un portefeuille Bonne gamme à St Tropez est enrichissant de part la clientèle atypique rencontrée.

Le rythme de travail est intense et la clientèle exigeante. Etre souriante, empathique et à l'écoute du client reste primordiale dans mon métier. Savoir détecter les opportunités commerciales et répondre aux besoins des clients sont indispensables. Cet aspect du métier me plait et me vient naturellement.

Je place la satisfaction client au coeur de mes priorités grace à un suivie rigoureux , en apportant des conseils et propositions en adéquations à leur besoin.

Créer une relation durable et de confiance permet de réaliser les challenges réguliers proposés par l'entreprise.

La maitrise du risque est une question essentielle sur ce secteur et récurrent. S'assurer de la connaissance client permet de lutter contre celui-ci. Une vigilance accrue est exigée.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Conseillère clientèle,Courbevoie ,2017,"Environnement agréable, avec une équipe disponible
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Auxiliaire de vacances,Mantes-la-Jolie ,2017,"Ambiance agréable dû a une bonne entente de tous les salariés.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Conseiller clientele,Compiègne ,2017,"Malgré un statut de grand groupe international, le fait de travailler en agence donne une dimension plus familiale à la structure.
Points positifs
Horaires fixes, Avantages
Points négatifs
Mobilité
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Chargée d'affaires professionnels,Sète ,2017,"J'ai pris part à la gestion d'un portefeuille de clients particuliers et professionnels.
Accueillir, renseigner et conseiller les clients sur les produits bancaires et les assurances.
- Réalisation d’un plan marketing : plan d’action (phoning, mailing, emailing) ; suivi des relances commerciales.
- Etude de marché sur les professionnels de Sète : mise en application par la création d’une base de données
prospects et création proposition commerciale.
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Employée de bureau service courrier en Intérim,Houilles ,2017,"BONNE AMBIANCE
ASPECT NEGATIF : toujours debout, charges lourdes du courrier
ASPECT POSITIF : Travail agréable
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,True,Responsable des ventes,Clichy ,2017,"Magnifique entreprise solide et innovante . Organisation efficace et visionnaire
Points positifs
Solidité
Points négatifs
Salaire
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Agent administratif,Rennes ,2017,"Malgré une courte durée de travail une bonne ambiance
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Agent d'accueil,Rennes ,2017,"Malgré une courte durée de travail, une bonne ambiance régné
Évaluez votre entreprise pour afficher tous les avis

"
France,2.0,,True,Conseillère clientèle,Paris ,2017,"Création portefeuille
Gestion du portefeuille
Fidelisation des clients.
Gestion des risques
Suivi quotidien et permanent.
"
France,5.0,stage,False,stage de 5 semaines,Val de Fontenay ,2017,"très bon stage dans une très bonne entreprise qui ma apporté en connaissance et en expérience
Points positifs
bon cadre
Points négatifs
aucuns
"
France,5.0,,False,Gestionnaire,Orléans ,2017,"Tres bonne entreprise. Bonne paie et possibilité d'évolution et de formation.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,True,Service client central,SGMA filiale SG France,2017,"Je souhaite évoluer dans le domaine de l'audit interne dans votre établissement.
Points positifs
Baque importante de la place
Points négatifs
Challenges en permanence
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,True,Technicien Back Office,Paris 2e ,2017,"Je ne suis pas inquiet par mon emploi. Cette perceptive me permet de travaller plus sereinement.
Points positifs
Des fonction variees
Points négatifs
Evolution trop lente
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Chief Operating Officer Assistant,"Paris, Francia",2017,"Era mi primera practica de mi carrera. Aprendi a manejar de manera mas laboral a Word, Excel, Powerpoint. Igualmente, tuve que aprender a manejar a los propios programas de la empresa. Pude aplicar mis conocimientos universitarios en VBA sobre proyectos laborales concretos.
Évaluez votre entreprise pour afficher tous les avis

"
France,1.0,,False,CONSEILLER CLIENTELE,Saint-Quentin-en-Yvelines ,2017,"infantilisation des salariés , management desuet , interdiction de se lever ne serait ce que pour s etirer , impossibilite quasi systematique de poser ses conges d ou le nombre ahurissant de collaborateurs en arret de travail ,formation aux methodes de vente pour ne plus les utiliser une fois titularisé , rendement à savoir 80 appels par jour tel est le nombre d appels moyens par salarié ,la seule evolution possible etant l ajout de taches tel que le back office .Quand à la planification des ces dites taches celle ci se revele parfois ubuesque ( 5 minutes de back office entre les appels ... oui un creneau de 5 min de back office peut etre planifie ).
severite extreme concernant les retards mais laxisme incomprehensible pour ce qui est des absences...
tout est fait pour enfermer le salarie dans une routine et l empecher de constater que une fois n est pas coutume l herbe est plus verte ailleurs ...
Cela dit le point reelement positif etant la qualite des relations qu entretiennent les collaborateurs , bienveillance et entraide sont erigees en leitmotiv et cela permet d arriver malgre tout au bout de sa journee de travail . A souligner egalement la qualite et l implication de l equipe de formation .
C est neanmoins avec un plaisir non dissimulé que j ai donne ma demission apres avoir decroche un emploi correspondant en tout points a mres attentes ainsi qu a mon profil .
j espere avoir ete juste quand a mon analyse et souhaite bonnes chances a mes collegues de ;;chez sogessur pour la suite .
ps : quelle tartuferie , vous tes bien urbain mon cher (peut etre certains se
Points positifs
ambiance
Points négatifs
management desuet
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,stage,True,chargé de financement entreprise,Orléans ,2017,"Stage formateur, où j'ai eu l'occasion de d'effectuer différentes opérations du back-office du Service Traitements et Financements Entreprises (comme par exemple octroyer des découverts, établir des contrats de crédits de trésorerie, monter des dossiers de prêt pour le financement de divers investissements...)
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Responsable PMO MOA,Orléans ,2017,"Partage des valeurs et visions de l'entreprise.
Sens de l'écoute client
Technologie de l'information tournée vers l'innovation
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Accueil,Antibes ,2017,"Ce fut mon premier job d'été en 2012, ce qui m'a appris le monde du travail.
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Conseiller d'accueil,France,2017,"Réaliser une alternance à la Société Générale c'est s'assurer d'avoir une belle ligne sur son CV. Mais l'expérience en elle même est moins belle et reste impactée par des ""mauvais"" managers qui viendront nuire à votre activité professionnelle au lieu de vous accompagner dans votre projet pro et de vous faire monter en compétence. Ne pouvant faire de mon cas une généralité, je recommande tout de même l'entreprise et ai confiance en la bienveillance, la morale et le professionnalisme de certain(e)s employé(e)s.

Chaque expérience restant, tant sur ses aspects négatifs que positifs, très formatrice. En plus de cela, dans le secteur bancaire, les opportunités de carrière sont très nombreuses et peuvent s'adapter à de nombreuses convenances personnelles.
Points positifs
Culture d'entreprise & la vie en communauté
Points négatifs
Aptitude managériale de certain(e)s employé(e)s plus que douteuses
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,True,Conseiller clientèle,PARIS,2017,"Beaucoup de travail pour peu de reconnaissance , beaucoup d'administratif
Points positifs
rtt congés
Points négatifs
salaire
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Chargé de communication,Colombes ,2017,"Equipe très dynamique, environnement de travail agréable.
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,True,Responsable Technique,La Défense ,2017,"Belle entreprise avec les avantages et les inconvénients d'une grosse entreprise.
Points positifs
autonomie
Points négatifs
stress, politique
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,stage,False,stage + job d'été,Caudry (59) / cambrai,2017,"Enterprise trés formatrice, qui encadre bien les jeunes en stage.
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Project Management,Paris,2017,"Objectives and strategy are clear and well communicated
Good package overall. Need to better balance work life culture
Foster team spirit, innovation and cooperation.
Points positifs
Salary, strategy, team spirit
Points négatifs
work life balance
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Credit Analyst,Paris ,2017,"une experience riche avec un bon travail d'equipe.
Points positifs
excellent apprentissage
Points négatifs
non prolongation des contrats
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,stage,False,Stagiaire,Poissy ,2017,"excellent apprentissage, esprit d'équipe, et bon management
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Assistante administrative,Clichy ,2017,"tout c'est bien passé mais malheureusement mon contrat c'est terminé
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Chargée d'accueil,Val-d'Oise,2017,"Toujours bien accueillie par les différentes équipes et bien formée par elles lors des premiers jours.
Le plus difficile est la confrontation à la clientèle sans formation préalable en interne. Mais existe un esprit d'équipe propre à ce groupe ce qui est très agréable en cas de difficultés.
Le management est variable en fonction de agences et des Directeurs d'agences sur le terrain.
Points positifs
tickets restaurants, esprit d'équipe
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,stage,True,Responsable Communication Corporate et Interne,Marcq-en-Barœul ,2017,"une future great place to work
une entreprise dynamique, ambitieuse qui a triplé son chiffre d'affaire en 5 ans
"
France,4.0,,False,Animatrice Marketing Local Junior,PARIS ,2017,"Bonne dynamique et ambiance de travail au sein de la dec.
"
France,4.0,,False,Auxiliaire de vacances,Vaujours,2017,"Travail intéressant, agréable.
Une équipe superbe.
Salaire et avantages attractifs.
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,assistante conseillere patrimoniale,Saint-Quentin-en-Yvelines ,2017,"entreprise très formateur. Rigoureux et service client satisfaisant
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Employé Back Office sur le marché financier,La Défense ,2017,"Bonne entreprise aux multiples possibilités d'évolution et de changement de carrière.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Coverage analyst,Paris,2017,"typical day is 9 am to 19 pm, I was analyzing various companies in a strategic and financial point of view. I learnt about corporate finance and some skills. Good environment (Large coporate) with many services.
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Auxiliaire de vacances,Lognes ,2017,"Très bon accueil de la part du personnel, des bureaux accessibles et des ordianteurs très pratiques.
Points positifs
Bonne attitude des conseillers
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Gestionnaire de saisie Ebics ts,Val de Fontenay ,2017,"J ai pu découvrir un domaine qui m était inconnu (cash managment) et monter en compétence tout au long de mon alternance grâce à de multiples formations et à mes collegues.
Points positifs
Prime
Points négatifs
Logiciel obsolete
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,stage,False,"Stage marketing, assistante animateur local",Bordeaux ,2017,"Très bonne expérience au sein de cette entreprise.

Possibilité d'évolution après le stage et très bon suivi pendant tout le long du stage .

Bonne ambiance au sein de l'entreprise.

Aspect le plus difficile : le manque d'autonomie

Aspect le plus agréable : l'aspect créatif du poste
Points positifs
Les avantages + l'ambiance de l'entreprise
Points négatifs
la hierachie trop présente
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,commerciale et technicienne de travaux,NICE et ses alentours,2017,"Quand j'ai remplacé le chef de chantier sur une période de 8 mois,
j'ai trouvée le travail très intéressant, j'étais sur le terrain avec les ouvriers et j'ai pu rencontrer beaucoup de personnes dans les mairies, les services techniques des Hôpitaux, cliniques, EHPAD, ORPEA.
J'assistais aux réunions de chantiers, j'ai pu assister à des chantiers du début à la fin des travaux. c'est très intéressant de voir la réalisation de notre travail et d'être validée par les clients,
c'est très valorisant.
La partie la plus difficile de ce travail à été de tenir les délais d'exécution avec le suivi des marchandises et planning des ouvriers et d'aller chercher la marchandise directement chez les fournisseurs pour livrer le chantier surtout quant on vous met pas de camion à votre disposition et de le faire avec son véhicule personnel...
Points positifs
paiment des heures supplémentaires
Points négatifs
pas de tickets restaurants
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,production Engineer,"Paris,France",2017,"As entry point between all IT resources that occurring in implementation of an application, I had to make sure that the critical path of the project management is on schedule and made regular reporting.

So far the is the one of he most ""best practice"" procedure you could find in a bank : A new project is held perfectly as every actor knows when and wat to do saving times in a life project.
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,stage,False,Stage,Paris ,2017,"Très grande boite, chacun pour sois, concurrence entre les personnes.
Points positifs
Image
Points négatifs
Mauvaise organisation
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Gestionnaire Back Office,la plaine stade de france,2017,"Travail en open space et du coup en équipe
Mission très intéressante au niveau du pole succession.
Mes collègues sont agréables et solidaires toujours prêt à tendre la main en cas de besoin.
Points positifs
travail en open space
Points négatifs
pas de possibilité d'embauche à bac+2
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Assistant Trader,La Défense ,2017,"La Société Générale est un grand groupe. Par là, elle peut permettre une opportunité de mobilité interne avec des offres de métiers variés. Autour de moi, les collaborateurs avaient une très grande ancienneté à la Société Générale preuve que le climat est bon.
Points positifs
Bonnes quantines
Points négatifs
Tres grande entreprise, peu de contacts avec les autres départements
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Commercial assistant,Préfecture de Rabat,2017,"Ce fut la meilleure experience que j'ai eu, travail en equipe
Points positifs
repas gratuits
Points négatifs
non
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,True,Juriste contentieux,Bordeaux ,2017,"Bon malgré le stress permanent lié à notre activité
Points positifs
Bonne ambiance
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,True,Conseillère,Strasbourg ,2017,"Agence STRASBOURG HAUSBERGEN

Je trouve que la société générale a un service de formation très performant.
Points positifs
ticket société
Points négatifs
peu de primes
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,stage,False,SG Interne,Paris ,2017,"Société Générale a évolué vers un management de proximité beaucoup plus efficace qu'il y a 10 ans.
Ce changement donne ses résultats depuis fin 2014.
Cela permet à tous les collègues qui ont été avec moi de s'exprimer, de dialoguer et d'être serein sur les solutions techniques mise en place, et à mettre en oeuvre.
Le salaire est bon en tant qu'interne et externe.
La dynamique de travail est excellente, malgré l'inertie et les enjeux politiques propres à toutes les banques.
L'avenir va placer Société Générale en leader dans la gestion de son informatique, comparée aux autres banques françaises.
SG a déjà rattrapé son retard humain sur BNP, et est en train de dépasser son rival sur les plateformes technqiues.
Les collègues sont généralement les meilleurs experts français sur leurs technologies, et font des va-et-vient entre SG-BNP-CA.
Les internes sont bien traités, et les possibilités d'évolution sont réelles. Les conseils en RH sont pertinents, et le Management prend ses responsabilités correctement.
Il s'agit d'une expérience que je recommande car la culture d'entreprise s'est nettement améliorée, et les challenges technqiues élevés se renouvellent constamment.
Une entraide entre collègue est bien présente, et bénéficie à tous.
Seul gros point négatif: les locaux sont situés à Fontenay-Sous-Bois (RER ""Val-De-Fontenay"" / A86 surchargée)
Points positifs
Parking Gratuit - Cantine abordable (externes/internes)
Points négatifs
Inertie propre aux grosses banques
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,cdd,False,CDD,Vandœuvre-lès-Nancy ,2017,"j ai appris a classer les dossiers ,faire du rangement par ordre alphabétique triller les vieux dossier et les mettre a jours ranger les archives.
Points positifs
repas gratuits
Points négatifs
aucun
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,True,Gestionnaire Back Office,Fontenay-sous-Bois ,2017,"Salaire bas ,plus d'augmentation collective, augmentation individuelle 1 an sur 3, peu ou pas de primes.
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Auxiliaire de vacances,Fontenay-sous-Bois ,2017,"très bon poste, bonne cohésion du groupe , responsable sympas
"
France,3.0,,False,Gestionnaire d'application,La Défense ,2017,"Les erreurs suivantes se sont produites :
•Le titre de l'avis est requis.
•Votre avis est requis.
•Veuillez décrire d'avantage votre expérience au sein de cette entreprise
"
France,4.0,,False,Chef de projet,Paris ,2017,"Environnement agréable Proche des collaborateurs
Points positifs
diversités
Points négatifs
grille salariale
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Employé administratif saisonnier,Saint-Quentin-en-Yvelines ,2017,"J'ai travaillé pendant un mois dans une petite agence de la Société Générale à Saint-Quentin en Yvelines. L'ambiance était bonne et les repas étaient gratuits.
Je suis très satisfait de mon expérience.
Mon travail consistait à classer et archiver des documents bancaires.
Points positifs
Repas gratuits
Points négatifs
Aucun
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Comptable OPCVM,ParisLa Defense,2017,"Equipe jeune et dynamique, ainsi que le management
Aspect difficile : la distance (domicile/lieu de travail)
Aspect positf: l'esprit d'equipe, bonne ambiance
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Saisonnière,Strasbourg ,2017,"Lors de mon CDD saisonnier à la Société Générale, j'ai appris l'intégration ainsi que l'autonomie au sein d'une équipe..
J'ai également était au contact du client, ce qui m'a donné un aperçu global du bon fonctionnement d'une entreprise.
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Coordinateur OPC (Bet SCOPI Yffiniac),Yffiniac ,2017,"Expérience humaine très riche.
Expérience dans le management des équipes et suivis des dossiers
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,auxiliaire de vacances,Chalon-sur-Saône ,2017,"bon contact avec les clients et les collègues, travail agréable pour un job d'été
Points positifs
repas gratuit
Points négatifs
horaire
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Gestionnaire flux comptes particuliers,Cergy ,2017,"Gestion des taches administratives durant ce stage.
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Conseiller clientèle,Paris 16e ,2017,"Qualité de relation avec la clientèle très développer durant ce stage en agence.
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Gestionnaire flux entreprises,Cergy ,2017,"Qualité de Relation avec la clientèle très développer.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,True,Conseillère clientèle,Paris ,2017,"Un réel esprit d'équipe, une culture d'entreprise tournée vers la satisfaction client
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,True,Auxiliaire d'été,Rueil-Malmaison ,2017,"Cela deux ans consécutifs que je travaille chez FRANFINANCE en tant que auxiliaire d'été. J'ai d'abord travaillé chez SOGELEASE aux montages puis à la Conformité. C'est un excellent job d'été qui vous apprend la culture d'entreprise.
Points positifs
Cantine, salaire
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,True,Assistante responsable projets Mécénat,La Défense ,2017,"Il s'agit de l'une de mes meilleures expériences, que ce soit au niveau des tâches effectuées, de la charge de travail, de l'ambiance et de la direction
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,AGENT DE REPORTING SENIOR,Luxembourg ville,2017,"Une expérience enrichissante au sein d un grand groupe mondial.
Le poste est spécifique, et requiert des qualité d'expertise avec le client mais aussi avec le management.
Participation à de multiples projets internes.
Points positifs
Progression évidente durant cette période
Points négatifs
Changement de management
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,stage,False,Stage d'été,Pierrelatte ,2017,"Bon collaborateurs qui ont su m'aider et m'apprendre les ficelles du métier
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,stage,True,Personal Banking Advisor in International Branch,paris,2017,". Nice working environment (next door colleagues),
. Interesting job,
. Unsufficient support by supporting team, and unsufficient tools.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Agent d'accueil,Bagneux ,2017,"Grande entreprise,
Très bonne équipe de travail, très sociable, très bonne ambiance
Client satisfait
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,stage,True,Project Manager,La Defense - Siege,2017,"Depuis plus de deux ans, mon poste représente une formidable opportunité professionnelle de travail sur des projets transversaux multi entités(règlementaires -EMIR-, BI) comme sur des projets d'implémentations de solutions Front-To-Back aupres de nos filiales IBFS.

Un enrichissement certain à travailler également sur le developpement du perimetre de notre outil Back Office maison avec nos collegues indiens, à representer le siege aupres de nos filiales d'Afrique et d'Europe de l'Est.

Une des meilleures périodes de ma carrière.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Assistant bancaire dans les bureaux administratifs,Marseille ,2017,"J'ai travaillé dans les bureaux administratifs de la Société Générale en tant que job d'été.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Assistant marketing,Marseille,2017,"Il n'y a pas véritablement de journée de travail typique, il nous arrive de passer des jours entiers sur l'ordinateur à remplir des tableurs excel comme des jours où nous créons des supports, organisons des événements... Les horaires sont superbes : 9h-17h tous les jours, sauf dans les jours d'événements où il peut nous arriver de nous lever bien plus tôt et finir parfois vers 23h.
Points positifs
Les horaires, l'ambiance de travail
Points négatifs
Les tâches parfois monotones
"
France,5.0,,False,Auxiliaire de vacances,Orly ,2017,"Premier emploie en banque. Projet de travail dans le monde de la finance.
"
France,4.0,,False,Support VBA à une équipe d'analyse de processus,Paris ,2017,"Le management n'est pas adapté à l'équipe qui est très technique d'une part, et jeune d'autre part.
Manager qui communique avec une façon crue et avec un certain manque de tact, ce qui explique le turnover que connaît l'équipe (départ de 3 personnes, et souhait de non renouvellement de deux prestataires)
Points positifs
Accompagnement pour une montée en compétences
Points négatifs
Manager
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Auxiliaire vacances,Pont-de-Claix ,2017,"Je n'y ai travaillé qu'un mois mais ce travail m'as intéressé et m'as fait progresser en relationnel avec les clients.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Conseillère clientèle,Saint-Quentin-en-Yvelines ,2017,"Elle commence par un débriefing au court du quel on parle des nouveautés commerciale et stratégique.
Des axes qui ont marchés, ceux qui sont à améliorer.
Je gère ensuite les moyens de paiement, le courrier, j’organise ma journée afin d’être efficace, réactive vis-à-vis des clients.
J’essaie de répondre au mieux à leurs besoins et si j’ai besoin de conseille ils, d’aide, je peux compter sur mes collègues.
En fin de journée je revois mon équipe pour préparer la journée du lendemain.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,stage,False,Assistant Conseiller Clientèle Entreprises,Amiens ,2017,"J'ai réalisé un stage de 3 mois au sein de la Société Générale en qualité d'assistant Conseiller Clientèle Entreprises au sein de la DEC d'Amiens. L'ambiance y est agréable et ce stage fut formateur notamment en analyse financière.
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Directrice adjointe,Paris ,2017,"RAS / rdv clients/ commercialisation produits et services
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Conseiller Clientèle Particuliers,Sélibaby,2017,"collaborateurs: une tendance à toujours primer l'appartenance à tel groupe ethnique.
Points positifs
respect des contrats et de la législation
Points négatifs
le management n'est pas efficace
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Service Risque,Clermont-Ferrand ,2017,"Une très bonne ambiance de travail, un travail rigoureux. Très bonne collaboration des salariés dans mon travail personnel.
Points positifs
efficace
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Assistante Conseillère Clientèle,PETITE TERRE MAYOTTE,2017,"Esprit d'équipe, réactivité, évolution de carrière
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Chargé de recouvrement amiable,Papeete (PF,2017,"- Le sourire au travail
- La solidarité au sein de l'équipe
- Des managers à l'écoute et qui te font confiance
- Récompense sur les objectifs atteints
- Propositions de formation
Points positifs
Prime de vacances, repas et prime fin d'année
Points négatifs
Evolution parfois lente
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Accueil - Secrétariat,Mayotte,2017,"une bonne ambiance de travail. joie de vivre . tous le monde et appliqué dans son travail.
Points positifs
repas gratuis
Points négatifs
pas d'avantage en nature
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Assistante de l'Assistante Ressources Humaines,Le Mans,2017,"Journée riche,

s'occuper des dossiers du personnel
tickets restaurants
tableur
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Assistant de gestion adv,Clichy ,2017,"Intégrée en 2016, j'ai intégré le poste d'assistant gestion du service ADV pendant trois ans. J'ai décider de quitter cette société car il n'y avais pas de possibilité d'évolution de carrière
Points positifs
Prime, participation
Points négatifs
Pas d'évolution de carrière
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,True,Gestionnaire administrative,Rueil-Malmaison ,2017,"Faire toute sa carrière au sein du Groupe Société Générale peut être très enrichissant à condition de bien négocier son salaire de départ !
Points positifs
Culture d'entreprise, CE.
Points négatifs
Salaire
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,stage,False,Stage d'été,Pierrelatte ,2017,"J'ai passé un mois dans une entreprise accueillante où j'ai pu travailler avec des collègues compétant qui m'ont formés et aidés du début jusqu'à la fin.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Auxiliaire d'été,Paris ,2017,"Environnement de travail agréable, opportunités de développement
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Chargée d'accueil - Auxiliaire de vacances,Paris 16e ,2017,"J'ai beaucoup aimé travailler tous le mois de juillet a la societe générale malgrès que le secteur de la banques ne soit pas un secteur ou je souhaite me profesionalise cela ma tout de meme interrese.
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,True,Conseiller en gestion de patrimoine,Hyères (83) et sanary ,2017,"Bon équilibre entre impératifs commerciaux et aspects managériaux.
Points positifs
Esprit d’équipe et innovation
Points négatifs
Opportunités de developpement
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,stage,False,gestionnaire garanties internationales,Fontenay-sous-Bois ,2017,"bonne gestion des ressources humaines, et de la mobilité interne
Points positifs
evolution et formation interne
Points négatifs
salaire
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,stage,False,Stagiaire,Fontenay-sous-Bois ,2017,"L'activité principale consistait à traiter les chèques en anomalies, à effectuer des recherches à travers des logiciels de la Société Générale pour retrouver à qui appartenait le chèque émis. L'activité était simple à réaliser.
"
France,4.0,,False,Chargé d'opérations clientèles,Paris 10e ,2017,"Il y a une bonne ambiance et le travail est intéressant, instructif.
Points positifs
travail intéressant, bonne ambiance
"
France,5.0,,False,Guichetier,Callian ,2017,"Très bon ambiance au sein de l'équipe. Travail au contact du client
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Commando Credit Risk Portfolio,La Défense ,2017,"J'étais dans une équipe excellente et communicante.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Chargée de clientèle en agence,Montargis ,2017,"J'ai effectué un contrat de qualification au sein de cette entreprise afin d'obtenir un BTS.
Elle m'a permis de mettre un pied dans le monde de la banque.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Acceuil,Bordeaux ,2017,"Bonne entreprise, avec des avantages mais pas il n'était pas possible de continuer dans celle ci au poste que j'occupais.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Chargé d'accueil auxiliaire d' été,Nice,2017,"Equipe accueillante
Bon accompagnement
Autonomie
Ascenseur social possible pour les titulaires
Points positifs
bon accueil
Points négatifs
relation clientèle pas toujours facile
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Manager,"Paris, France",2017,"Great work-life balance and talent management/development process. Communications among employees are very positive and nice. Everyone is ready to help.
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Chef de projet,La Défense ,2017,"tres agréable, bonne avancée au niveau du numérique
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Secrétaire Ressources Humaines,La Défense ,2017,"esprit d'equipe,
un savoir faire pour monter ses collaborateur en compétences
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Chargée de conformité (en alternance),Colombes ,2017,"En général j'ai un avis positif sur la Société Générale.
Évaluez votre entreprise pour afficher tous les avis

"
